song_id,song_title,artist,album,genre,release_date,duration,popularity,stream,language,explicit_content,label,composer,producer,collaboration
SP29386,Lot line.,Colleen Baker,Cost.,Jazz,1996-01-24,251.0,19,84360752,English,No,Def Jam,William Campbell,Teresa Thomas,
SP29387,Anything heart yes.,Renee Young,Impact second.,Electronic,1998-11-28,296.0,79,96263451,Spanish,Yes,Def Jam,Jessica Rivers,Lindsay Marshall,
SP29388,Year month.,Amanda Jones,Total.,Electronic,2022-07-18,,82,90839078,English,Yes,Atlantic Records,Jose Brown,Andrea Coleman,
SP29389,Most nothing.,Ashley Hanson,Involve.,Hip-Hop,2002-06-07,335.0,37,7394391,English,No,Def Jam,Anne Graves,Cory Bentley,
SP29390,Moment.,David Lopez,Around.,Hip-Hop,2000-03-14,287.0,74,83855544,English,No,Universal Music,Christopher Lee,Dylan Fields,Dustin Bruce
SP29391,Maintain.,Jon Duran,Movement.,Pop,2012-01-07,201.0,78,28563620,English,No,Atlantic Records,Jesse Lane,Stephanie Stevens,
SP29392,Everyone poor.,Christopher Anderson,Page.,Pop,2015-11-14,203.0,13,55850343,English,Yes,Sony Music,Karen Robinson,Linda Carlson,
SP29393,Him resource evening.,Ashley Maynard,Bag you.,Pop,1995-08-03,234.0,62,52056309,English,Yes,Def Jam,Erin Arnold,Alexandria Daniels,
SP29394,Decade such provide.,Michael Stanley,Design.,Electronic,2008-02-02,,18,54450877,Spanish,Yes,Def Jam,Laura Tucker,Ronald Warren,
SP29395,Left recognize.,Nancy Manning,Top picture.,Hip-Hop,2000-07-04,316.0,10,53159816,,Yes,Universal Music,Trevor Smith,Mary Hines,
SP29396,Group outside wrong.,Sarah Frazier,Case across.,Electronic,2003-02-02,281.0,7,31569572,English,No,Warner Music,Claudia Rose,Mitchell Johnson,Brittany Collins
SP29397,Tend eight condition official.,William Short,Above.,Hip-Hop,2009-12-03,226.0,38,85157179,English,Yes,Sony Music,Stephen Gardner,John Wilkerson,
SP29398,Finally impact hotel.,Denise Richardson,People.,Hip-Hop,1995-06-03,193.0,9,66174565,English,Yes,Warner Music,Michelle Bates,Jennifer Simmons,
SP29399,Lot democratic her.,Mr. William Garcia,Himself director.,Pop,2017-08-12,194.0,29,54831688,French,Yes,Def Jam,Justin Allen,Jennifer Ramirez,Roy Stone
SP29400,Traditional necessary summer see.,Scott Chen,Culture.,Electronic,2016-04-04,233.0,75,93128114,Korean,Yes,Atlantic Records,Dennis Moran,Patrick Cohen,
SP29401,Himself treatment process.,Christopher Morris,Want.,Hip-Hop,2010-04-08,331.0,29,29478742,Italian,Yes,Atlantic Records,Stephanie Callahan,Jennifer Palmer,
SP29402,Body collection blood.,Melinda Davis,General begin.,Pop,2017-08-27,193.0,60,46082904,German,Yes,Warner Music,Samantha Jenkins,Abigail Lambert,
SP29403,Fall to.,Cynthia Ramirez,Area.,Hip-Hop,2007-03-30,,91,66219766,English,Yes,Def Jam,Dennis Gonzalez,Candace Holder,
SP29404,Bill put.,Lindsey Johnson,Agent.,Pop,2003-09-07,229.0,67,67788983,Spanish,Yes,Sony Music,Jessica Velazquez,Jennifer Levy,
SP29405,Soon involve.,Jessica Brooks,Drive.,Pop,2006-06-18,247.0,84,14311138,English,No,Sony Music,Brandon May,Deborah Keith,
SP29406,Crime watch executive.,Chad Jones,Build.,Folk,2023-05-16,252.0,84,2640572,English,No,Indie,Mark Collins,Kristin Lewis,Kimberly Brown
SP29407,Wind admit money.,Shawn Henderson,Fine bar.,Electronic,2004-01-24,331.0,39,68894320,English,No,Universal Music,Jacob Harris,Rachel Gutierrez,
SP29408,Lawyer live.,John Alexander,Soldier.,Electronic,2012-10-06,,88,99455233,English,No,Sony Music,Richard Hansen Jr.,Brittany Gutierrez,
SP29409,Gun continue speech.,Robert Gomez MD,Worry.,Hip-Hop,2011-12-27,146.0,26,69228440,German,No,Universal Music,Mr. Rodney Nicholson PhD,Lisa Wilson,Kristina Moore
SP29410,Test camera involve.,Bradley Walker,Owner task.,Pop,2003-11-30,253.0,20,45219010,Japanese,No,Warner Music,Kimberly Brady MD,Jennifer Wood,
SP29411,Pull green.,Julia Gibson,Successful heart.,Pop,2022-09-05,197.0,33,29394243,English,No,Atlantic Records,Mark Villegas,Andrew Davidson,Trevor Johnson
SP29412,Series network concern.,Mrs. Theresa Morgan,Member well.,Pop,2005-03-22,336.0,68,31279584,English,Yes,Warner Music,Leah Harris,Dawn Armstrong,Lori Mayo
SP29413,Drive.,Rachel Young,A dog.,Folk,2004-12-28,288.0,90,87434623,English,Yes,Sony Music,Cody Hughes,Jennifer Lambert,
SP29414,Same them.,Jimmy Simmons,Notice college.,Pop,2009-08-29,165.0,94,22980232,English,No,Indie,Mary Castro,David Koch,Gregory Meyer
SP29415,Benefit change ten least.,Stephen Smith,Room administration.,Electronic,2001-02-13,192.0,54,59804526,English,Yes,Atlantic Records,Kathy Ross,James Willis,
SP29416,Evidence table way.,Mitchell Jones,Should certainly.,Electronic,2010-09-27,317.0,77,77518648,English,No,Sony Music,Gabriel Mccarthy,Shawna Rodriguez,
SP29417,President white all.,Samantha Pearson,Drop put.,Electronic,2019-04-17,263.0,19,41003422,English,Yes,Warner Music,Caitlin Garner DDS,Katherine Garcia,Madison Davidson
SP29418,Beat necessary.,Diana Smith,Often.,Pop,2021-11-30,272.0,93,67850806,Korean,No,Def Jam,Daniel Shah,Ann Reyes,Lauren Perez
SP29419,Enter leader.,Dawn Harmon,Think mind.,Hip-Hop,2019-11-12,335.0,7,93366984,English,No,Indie,Brian Santana,Edgar Turner,Scott Ramirez
SP29420,Free radio.,Charles Smith,Really.,Hip-Hop,2020-01-13,263.0,12,60247418,English,No,Atlantic Records,Don Fry,Kelli Murphy,Valerie Richardson
SP29421,Beat team.,James Perkins,Camera.,Hip-Hop,2009-04-30,200.0,63,46903931,English,No,Def Jam,Jennifer Green,Mark Simmons,
SP29422,Fight number.,Zachary Brown,Whether shoulder.,Pop,1999-06-05,229.0,83,53977715,English,No,Indie,Michael Brown,Tina Carter,Susan Bartlett
SP29423,Church week station.,Eric Garcia,Relate spend.,Electronic,2021-11-17,309.0,14,59826155,English,No,Warner Music,Krista Mueller,Catherine Smith,
SP29424,Boy worker start.,Ryan Hughes,During quality.,Hip-Hop,1999-02-01,246.0,56,94074705,English,Yes,Sony Music,Tony Jones,Christine Baker,
SP29425,Guy.,Anthony Shah,Question.,Country,2003-07-05,273.0,44,83539159,English,Yes,Def Jam,Sydney Trevino,Crystal Wilson,David Smith
SP29426,Between.,Samantha Scott,Successful have.,Pop,2001-12-22,282.0,66,18105026,English,Yes,Sony Music,Melinda Mcmillan,Brenda Fitzgerald,
SP29427,Good amount.,Diana White,Five official.,Electronic,2018-12-08,253.0,23,28252763,English,Yes,Warner Music,Kenneth Adams,Joshua Nelson,
SP29428,Yet some.,Sarah Nguyen,Get.,Classical,2001-05-06,330.0,95,80494197,English,No,Universal Music,Sarah Graham,Jason Bailey,
SP29429,Yeah school.,Lauren Boyle,Agree.,Jazz,2018-01-24,,40,51880562,English,No,Atlantic Records,Stephanie Martin,Tami Liu,
SP29430,Simple food ahead.,Ashley Schneider,Seat actually.,Hip-Hop,2004-10-03,207.0,43,96941181,English,Yes,Atlantic Records,Lori Taylor,William Nichols,Christina Gonzales
SP29431,Surface sea.,Scott Garcia,Loss.,Hip-Hop,2007-05-14,160.0,10,33314618,,No,Sony Music,Alan Chavez,Xavier Owens,
SP29432,Born capital.,Darren Haas,Data character.,Electronic,2002-04-30,,16,68282455,English,Yes,Sony Music,Mr. Michael Gonzalez,Kenneth Walton,
SP29433,Create well.,Bonnie Jacobs,Enough result.,Folk,2023-03-18,244.0,97,22508894,English,Yes,Atlantic Records,Danielle Sullivan,Ashlee Baker,Cynthia Avila
SP29434,Middle research firm.,Michael Kirk,Term.,Pop,2018-03-31,259.0,98,8597454,English,No,Universal Music,John Mcdaniel,Deborah Robinson,
SP29435,Certainly whether trip.,Thomas Powers,Son.,Pop,2010-11-26,266.0,88,29882129,English,Yes,Universal Music,Angela Knapp,Joanne Chang,
SP29436,Organization report still.,Matthew Graves,Check.,Hip-Hop,2004-05-18,201.0,10,5712925,English,No,Warner Music,Kristy Martinez,Julian Rodriguez,
SP29437,Admit election individual.,Brian Bell,Specific party.,Folk,2010-05-15,190.0,20,1782994,English,Yes,Sony Music,Claire Lucas DDS,Jordan Dominguez,
SP29438,Present lead popular.,Christopher Norton,Factor public.,Folk,2008-08-15,312.0,87,25054418,English,Yes,Universal Music,Miranda Kennedy,Nicholas Bond,David Lester
SP29439,Democratic public.,Megan Peters,Wrong analysis.,Electronic,2006-10-16,212.0,59,12429643,English,Yes,Warner Music,Jennifer Brown,Brian Taylor,Bobby Sparks
SP29440,Edge.,Anthony Delgado,Want again.,Pop,2021-10-24,321.0,53,97651712,English,Yes,Def Jam,Nathan Garrett,Shawn Jones,
SP29441,Respond change tough.,Brandon Ramirez,Kind thousand.,Hip-Hop,2013-01-11,310.0,3,45933718,English,No,Indie,Eric Manning,Michael Stark,Larry Cochran
SP29442,Fast wrong.,Pamela Burton,Affect.,Pop,1998-03-30,367.0,42,38267481,Spanish,No,Atlantic Records,Emily Dunlap,Mary Watson,Christopher Morgan
SP29443,Soon anyone stay.,Alicia Carr,Production.,Folk,2006-03-28,276.0,37,70290858,English,No,Sony Music,Edwin Dawson,Mr. Douglas Jones DVM,Steven Lawrence
SP29444,Choice.,Faith Martinez,Operation plant.,Hip-Hop,2021-02-03,216.0,75,87461079,English,No,Indie,Rebecca Garcia,Raymond Kennedy,
SP29445,Yourself cold.,Steve Moore,Move could.,Electronic,1995-02-06,256.0,99,18718064,English,No,Universal Music,Terri Henry,Dr. Michael Wells,
SP29446,Energy these for.,Benjamin Flores,For fear.,Folk,2023-09-24,126.0,21,84374185,Spanish,No,Warner Music,Mary Williams,Ryan Barnes,Jennifer Garcia
SP29447,From all red.,Taylor White,Voice.,Hip-Hop,1999-03-11,295.0,72,73286291,Italian,No,Warner Music,George Reid,Alexander Roach,
SP29448,Life former respond.,Caitlin Bowen,Treat song.,Pop,1995-06-25,157.0,89,9294582,Japanese,Yes,Sony Music,Jerry Lane,Christina Burnett,
SP29449,Market section occur.,Mark Williams,Develop.,Hip-Hop,1998-09-26,284.0,90,19356608,English,No,Sony Music,Joseph Goodman,Brandy Weber,
SP29450,Say style.,Emily Lewis,Personal.,Electronic,1999-08-14,176.0,48,65451030,Korean,No,Def Jam,Sharon Johnson,Amy Martin,
SP29451,Appear order fight.,William Gregory,Method hope.,Hip-Hop,1995-05-20,239.0,43,85857303,English,No,Def Jam,David Atkinson,Erica Gutierrez,
SP29452,Own.,Mrs. Amber Copeland,Believe.,Reggae,2013-11-04,212.0,10,48410921,English,No,Warner Music,Tracy Lewis,David Davis,Jon Hayes
SP29453,Guy Mrs.,Kimberly Smith,Church.,Electronic,1995-04-16,223.0,33,91574767,English,No,Warner Music,James Oliver,Glenda Navarro,
SP29454,Gun family.,Colleen Chung,Stop.,Pop,2020-10-23,,51,44547415,English,No,Sony Music,Drew Dixon,Luke Garrett,
SP29455,That student song.,Austin Stout,Term.,Electronic,2012-07-16,309.0,2,54306591,English,Yes,Indie,Timothy Avery,Rebecca King,Heidi Mendoza
SP29456,No same what.,Katrina Matthews,Rather.,Hip-Hop,2016-09-15,202.0,98,53430747,English,Yes,Def Jam,Angelica Long,Frank Golden,
SP29457,Heavy drive value.,Linda Young,Stuff reduce.,Classical,1996-01-19,265.0,10,19711943,English,No,Sony Music,Mr. David Mcguire IV,Jennifer Dudley,
SP29458,Whom yet bad measure.,John Elliott,Feel doctor.,Pop,2008-12-27,265.0,74,51209183,English,Yes,Sony Music,Lisa Hamilton,Michael Coleman,
SP29459,Order receive opportunity.,John Simon,Great to.,Jazz,2013-05-17,196.0,47,56764466,English,No,Sony Music,Dustin Cross,Amber Hensley,
SP29460,Treat woman western.,Jeffrey Simmons,Happen sometimes.,Hip-Hop,2016-09-08,290.0,91,43456805,English,Yes,Atlantic Records,Nathan Lynch,Christian Ford,
SP29461,Word build yeah.,Thomas Best,Represent cultural.,Classical,2018-11-09,289.0,93,9557815,English,Yes,Indie,Miss Jordan Nelson,Angel Sanders,
SP29462,Point process.,Joshua Walton,Last.,Electronic,2019-04-22,198.0,13,6768271,,No,Universal Music,Kevin Peterson,Michael Parker,Kristen Johnson
SP29463,Forget moment fine.,Kevin Davis,Total.,Hip-Hop,2016-02-14,253.0,38,55200636,Japanese,Yes,Def Jam,Christine Contreras,David Crawford,Leslie Martinez
SP29464,Money paper.,Peter Gutierrez,Protect.,Electronic,2007-05-29,244.0,39,79758308,English,Yes,Atlantic Records,Nicholas Copeland,Matthew Long Jr.,
SP29465,Save budget lawyer.,Jesus Ellis,Provide.,Pop,2008-11-08,222.0,25,31961799,English,Yes,Def Jam,Christopher Edwards,Matthew Larson,Susan West
SP29466,Pattern purpose suggest.,Michael Campbell,Senior impact.,Pop,2018-03-08,256.0,79,60684364,English,Yes,Indie,James Hudson,Alan Pratt,
SP29467,Even scene who.,Joseph Diaz,Book.,Pop,2008-12-31,179.0,29,25735309,English,No,Sony Music,Timothy Zimmerman,Michelle Bradshaw,
SP29468,Successful beat test.,Jessica Perez,Song.,Pop,2023-04-13,,81,47673960,English,No,Warner Music,Ryan Tate,Leroy Donaldson,Melissa Pierce
SP29469,Public option.,Ashley Ortiz,Follow.,Hip-Hop,2021-01-29,278.0,48,7139047,English,Yes,Indie,Kathy Parsons,Natalie Adams,
SP29470,Her make.,Vanessa Riley,Experience nature.,Electronic,2008-12-18,263.0,25,50728464,Korean,No,Sony Music,Margaret Smith,Danielle Adams,
SP29471,Detail prepare.,Thomas Kennedy,Course.,Classical,2008-06-19,275.0,98,82902677,English,Yes,Sony Music,Devin Stone,Dean Murray,Nicole Miller
SP29472,Table likely I.,Shari Cooper,Tough why.,Electronic,2017-07-20,198.0,42,88431300,English,Yes,Indie,Joshua Pittman,Anthony Ramsey,
SP29473,Local hot three.,Melissa Johnson,Task.,Pop,2014-07-18,254.0,54,57405926,German,Yes,Sony Music,Becky Young DDS,Kenneth Holmes,
SP29474,Hospital day allow.,Paula Santiago,Western.,Pop,2000-10-05,,29,13741673,English,Yes,Atlantic Records,Carolyn Thomas,Paul Espinoza,
SP29475,Attorney.,Catherine Martinez,Boy.,Pop,2021-07-16,197.0,66,83101235,Japanese,Yes,Def Jam,Thomas Sampson,Sandra Schneider,
SP29476,Sister fund.,Leslie Flores,Mouth peace.,Hip-Hop,2002-08-18,238.0,14,8178524,English,Yes,Indie,Meghan Hicks,Sean Parker,
SP29477,Author believe.,Richard Huynh,Maybe build.,Hip-Hop,1996-12-17,276.0,31,73473700,English,No,Atlantic Records,Ashley Jordan,Annette Cardenas,Rodney Goodman
SP29478,Certain suffer.,Lisa Wilson,Prepare.,Country,2023-01-16,239.0,71,34498363,English,No,Def Jam,Morgan Kramer,Wendy Lindsey,
SP29479,Effort southern pull.,Vincent Smith,Yard choose.,Hip-Hop,2018-01-17,197.0,72,61355186,Korean,Yes,Atlantic Records,Joseph Sanders,Katrina Salinas,
SP29480,Two behavior fear.,Cynthia Johnson,Compare machine.,Electronic,1997-12-09,248.0,59,51898284,French,No,Sony Music,Carl Bennett,Nancy Velasquez,Jessica Hutchinson
SP29481,Expect action Republican take.,Christopher Washington,Three.,Pop,2012-09-13,132.0,72,87324811,French,No,Sony Music,Taylor Robertson,Tracy Underwood,Ashley Hampton
SP29482,Data listen.,Barbara Simmons,Three.,Hip-Hop,2006-10-15,304.0,93,48429321,English,Yes,Def Jam,Christina Levy,Troy Wells,
SP29483,Become career.,Kathleen Johnson,Follow.,Hip-Hop,2019-05-01,298.0,39,57416166,English,No,Warner Music,Amanda Montoya,Jacob Garcia,
SP29484,Our oil.,Alyssa Miles,Either Mr.,Electronic,2023-04-20,306.0,19,74716408,,Yes,Warner Music,Meghan Hurley,Tyler Russo,
SP29485,Industry talk see.,Deborah Rivera,Three east.,R&B,1996-10-09,247.0,68,3392881,English,Yes,Universal Music,Joseph Bailey,Christopher Gutierrez,Kathy Gamble
SP29486,Argue include.,Brian Walter,Less stand.,Pop,2005-03-17,320.0,63,97594106,English,Yes,Universal Music,William Williams,Brittany Barnes,
SP29487,Drive tend.,Michael Olsen,Beautiful there.,Electronic,1995-01-29,217.0,19,10361426,English,Yes,Indie,Aaron Clark,Kimberly Robinson,
SP29488,First.,Linda Castaneda,Matter.,Pop,2015-06-01,282.0,5,97152022,English,Yes,Atlantic Records,Kayla Price,Angela Roman,
SP29489,Produce capital.,Catherine Odonnell,Challenge.,Pop,2017-12-09,252.0,90,35968825,English,Yes,Warner Music,Christopher Williams,Kevin Parrish,Patricia Delacruz
SP29490,Product leader real.,Molly Grant,Leg.,Electronic,2016-05-20,298.0,45,83065325,English,No,Def Jam,Teresa Rodriguez,Brenda Waller MD,
SP29491,Deal he suffer trouble.,Sydney Jones,Certain.,Hip-Hop,2024-02-18,226.0,99,39150982,Spanish,No,Universal Music,Roy Sanders,Lucas Dawson,
SP29492,Effect particular cost agent.,Katherine Gutierrez,Yes end.,Pop,2009-12-22,228.0,34,78487782,English,No,Indie,Tami Rodriguez,Wyatt Johnson,Christopher Chen
SP29493,Tree owner fear.,Joseph Brown,Front hit.,Pop,2012-02-11,131.0,90,36856107,Italian,No,Indie,Maureen Mays,Calvin Gonzalez,
SP29494,Former her.,John Simon,Foot.,Pop,2004-04-25,219.0,24,85293191,Spanish,No,Universal Music,Michael Miller,Chelsea Salas,Jordan Smith
SP29495,Article dog TV.,Chris Ali,During peace.,Hip-Hop,2015-01-13,,2,95363784,Japanese,No,Warner Music,Anna Dyer,Edwin Perkins,
SP29496,Whose head.,Steve Alvarado,Already.,Folk,2016-04-23,168.0,90,26639398,Italian,Yes,Sony Music,Chris Gibbs,Kelly Mcfarland,Whitney Ortiz
SP29497,Right worker.,Jeremy Adams,Way.,Pop,1995-07-14,257.0,86,1908856,English,Yes,Warner Music,Amy Haynes,Mr. Corey Gutierrez,
SP29498,On arrive.,Connie Hernandez,Figure.,Folk,2000-05-31,202.0,26,6126797,,No,Indie,Bryan Baldwin,Gloria Ford,Denise Horne
SP29499,Beautiful would themselves carry.,Emily Mitchell,Really mean.,Pop,2019-11-29,236.0,83,60661220,English,No,Warner Music,Christopher Morgan,Anna Welch,
SP29500,Large.,Melissa Miller,Staff moment.,Pop,1998-08-24,195.0,39,27885580,French,Yes,Universal Music,Scott Allen Jr.,Marcus Day,James Rose
SP29501,Detail late clearly.,David Ross,Behavior beautiful.,Classical,2006-11-27,234.0,72,77617847,English,No,Sony Music,Dawn Alexander,Bruce Torres,Jody Blake
SP29502,Network out pay.,Jonathan Murphy,Others culture.,Electronic,2022-01-30,,40,59473305,English,No,Sony Music,Shawn Jones,Barbara Perez,
SP29503,Purpose no trade trouble.,Kevin Powell MD,Deep happy.,Hip-Hop,2004-05-07,316.0,67,84924781,English,Yes,Atlantic Records,Scott Campbell,Kenneth Davis,Shannon Graham
SP29504,Senior whether.,Scott Wood,Heart step.,Folk,2006-05-03,,59,35506505,,No,Warner Music,Jason Yang,Mary Craig,
SP29505,Through bank today.,Rebecca Martinez,Sometimes she.,Electronic,2018-05-10,215.0,85,55596905,English,Yes,Universal Music,Joshua Blankenship,Shawna Newman DDS,
SP29506,Point financial college.,Anthony Schultz,Rate.,Folk,2011-08-21,378.0,37,85437883,English,Yes,Indie,Carla Lambert,Stephanie Torres,
SP29507,Road southern yet information.,Nicholas Smith,Size.,Hip-Hop,2024-05-14,225.0,15,73387975,English,Yes,Indie,Marc Riddle,Nathan Cross,Sandra Brown
SP29508,Option.,Sean Reyes,Cost.,Classical,2004-02-24,312.0,43,10617551,,No,Warner Music,Melissa Reyes,Daniel Parks,
SP29509,Property life look again.,Christopher Lopez,Different.,Country,2014-06-18,180.0,86,83452747,French,No,Warner Music,Andrew Brown,Laura Jones,Paul Ellison DDS
SP29510,Little fish space.,Kathryn Finley,About financial.,Pop,2020-02-16,232.0,72,49986318,French,Yes,Indie,Gerald Mitchell,Richard Gonzales,
SP29511,Bed.,Jeffrey Pittman,Sell cell.,Hip-Hop,1996-04-03,244.0,41,64008890,Spanish,No,Sony Music,Mark Goodman,Stephanie Webb,
SP29512,Will act.,Christopher Freeman,For.,Electronic,2012-04-27,275.0,7,52239889,French,Yes,Universal Music,Jill Young,Samantha Johnson,
SP29513,Parent her.,Cynthia Graham,Debate represent.,Hip-Hop,2002-12-10,299.0,67,41868110,English,No,Indie,Rachel Anderson,Michael Wells,
SP29514,Let scientist movement.,Kimberly Stanley,Price.,Hip-Hop,2004-07-17,308.0,39,91203690,English,No,Def Jam,Joseph Mitchell PhD,Julie Weaver,Pamela Thompson
SP29515,Strategy budget single.,Michelle Martin,Single kitchen.,Classical,1995-02-06,191.0,23,81949692,English,No,Indie,Donna Dominguez,Leroy Jackson,
SP29516,Mother foot with.,Michael Brown,Value.,Pop,2020-09-12,307.0,63,74873930,Japanese,No,Sony Music,Stephen Vang,Wayne Gallagher,Sarah Bryant
SP29517,Environmental mouth serious.,Anthony White,Current.,Hip-Hop,1998-12-05,359.0,49,79575043,English,No,Warner Music,Clinton Rogers,Amanda Le,
SP29518,Cost close before.,Jeffery Tran,Certain so.,Pop,2016-04-13,,49,24991765,English,Yes,Indie,Joan Anderson,Michelle Miller,
SP29519,Water lawyer standard.,Jeffrey Taylor,Sea.,Pop,1996-12-16,354.0,51,14246071,Spanish,No,Def Jam,Ryan Griffith,Nicole Huang,
SP29520,Until pull two.,Alexis Johnson,Beat star.,Electronic,2001-10-28,220.0,11,5529509,English,No,Atlantic Records,Joseph Fitzgerald,Christopher Holland,
SP29521,Conference air guess agreement.,Donald Mason,Brother allow.,Hip-Hop,2020-04-11,194.0,96,90120418,Korean,Yes,Universal Music,Eric Lynch,Jimmy Sanchez,
SP29522,Stock fire people.,Kelly Wilson,Country.,Pop,1997-03-02,,64,16121842,English,Yes,Indie,Allen Branch,Tyler Smith,
SP29523,Add day.,Alicia Ingram,Water dog.,Hip-Hop,1997-06-20,237.0,18,47583309,English,Yes,Warner Music,Nicole Fernandez,Jason Martinez,
SP29524,Ok glass.,Briana Lopez,Door stand.,Hip-Hop,2006-10-16,226.0,9,79383479,German,Yes,Sony Music,Noah Galloway,Taylor Medina,
